ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
292,Mon Feb 02 16:08:01 GMT+06:00 2026,Mon Feb 02 16:08:01 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,65,429,178
293,Mon Feb 02 16:08:01 GMT+06:00 2026,Mon Feb 02 16:08:01 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,57,460,524
294,Mon Feb 02 16:08:01 GMT+06:00 2026,Mon Feb 02 16:08:01 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,59,435,178
295,Mon Feb 02 16:08:01 GMT+06:00 2026,Mon Feb 02 16:08:02 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,129,440,29
296,Mon Feb 02 16:08:02 GMT+06:00 2026,Mon Feb 02 16:08:02 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,198,460,524
297,Mon Feb 02 16:08:02 GMT+06:00 2026,Mon Feb 02 16:08:02 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,64,429,178
298,Mon Feb 02 16:08:02 GMT+06:00 2026,Mon Feb 02 16:08:02 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,74,460,524
299,Mon Feb 02 16:08:02 GMT+06:00 2026,Mon Feb 02 16:08:02 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,65,435,178
300,Mon Feb 02 16:08:02 GMT+06:00 2026,Mon Feb 02 16:08:02 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,147,440,29
301,Mon Feb 02 16:08:02 GMT+06:00 2026,Mon Feb 02 16:08:02 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,193,460,524
302,Mon Feb 02 16:08:02 GMT+06:00 2026,Mon Feb 02 16:08:03 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,63,429,178
303,Mon Feb 02 16:08:03 GMT+06:00 2026,Mon Feb 02 16:08:03 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,68,460,524
304,Mon Feb 02 16:08:03 GMT+06:00 2026,Mon Feb 02 16:08:03 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,330,435,178
305,Mon Feb 02 16:08:03 GMT+06:00 2026,Mon Feb 02 16:08:03 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,146,440,29
2107,Mon Feb 02 16:12:45 GMT+06:00 2026,Mon Feb 02 16:12:45 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,57,460,524
2108,Mon Feb 02 16:12:45 GMT+06:00 2026,Mon Feb 02 16:12:45 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,60,429,178
2112,Mon Feb 02 16:12:45 GMT+06:00 2026,Mon Feb 02 16:12:45 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,58,460,524
2115,Mon Feb 02 16:12:45 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,59,435,178
2125,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,135,440,29
2144,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,190,460,524
2145,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,193,460,524
2150,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,POST,https://amarsolution.xyz/,405,Not Allowed,62,379,166
2151,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,64,429,178
2152,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz?class.module.classLoader.DefaultAssertionStatus=nonsense,400,Bad Request,63,374,166
2158,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz?aaa=bbb,400,Bad Request,64,374,166
2164,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,POST,https://amarsolution.xyz,405,Not Allowed,63,379,166
2165,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/assets?class.module.classLoader.DefaultAssertionStatus=nonsense,403,Forbidden,63,377,162
2170,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,199,460,524
2173,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/assets/login-beeda917.js?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,222,394,5433
2177,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,63,435,178
2180,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/backend?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,69,460,524
2181,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,POST,https://amarsolution.xyz/assets,403,Forbidden,73,377,162
2183,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,POST,https://amarsolution.xyz/assets/login-beeda917.js,405,Not Allowed,76,166,166
2186,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,POST,https://amarsolution.xyz/backend,405,Not Allowed,70,379,166
2190,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/assets/index-f776b6eb.css?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,380,383,115912
2193,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,146,440,29
2196,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,POST,https://amarsolution.xyz/assets/index-f776b6eb.css,405,Not Allowed,63,166,166
2209,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api?class.module.classLoader.DefaultAssertionStatus=nonsense,404,Not Found,154,440,29
2210,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:46 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,71,1351,34565
2214,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/sitemap.xml?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,197,460,524
2215,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/robots.txt?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,209,460,524
2217,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/vite.svg?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,231,361,1497
2220,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/sitemap.xml,405,Not Allowed,64,379,568
2222,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api/user?class.module.classLoader.DefaultAssertionStatus=nonsense,401,Unauthorized,272,452,29
2225,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/robots.txt,405,Not Allowed,69,379,568
2226,Mon Feb 02 16:12:46 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/assets/index-e46c8535.js?class.module.classLoader.DefaultAssertionStatus=nonsense,200,OK,703,399,4097806
2227,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/backend/main/api,404,Not Found,155,440,29
2228,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/vite.svg,405,Not Allowed,76,166,568
2235,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/backend/main,200,OK,56,1351,34565
2236,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/backend/main/api/user,405,Method Not Allowed,153,458,36
2238,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/assets/index-e46c8535.js,405,Not Allowed,64,166,166
2248,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,63,460,524
2254,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,POST,https://amarsolution.xyz/,405,Not Allowed,78,379,166
2263,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,65,429,178
2272,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,70,460,524
2277,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:47 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,64,435,178
2286,Mon Feb 02 16:12:47 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,151,440,29
2291,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,58,460,524
2297,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,56,429,178
2303,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,63,460,524
2309,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,64,435,178
2319,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,140,440,29
2324,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,76,460,524
2330,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,76,429,178
2335,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,70,460,524
2340,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:48 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,69,435,178
2355,Mon Feb 02 16:12:48 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,154,440,29
2372,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,198,460,524
2378,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,63,429,178
2383,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,65,460,524
2389,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,65,435,178
2414,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,154,440,29
2430,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,200,460,524
2436,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:49 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,65,429,178
2442,Mon Feb 02 16:12:49 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,63,460,524
2447,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,63,435,178
2458,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,138,440,29
2463,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/latest/meta-data/,200,OK,58,460,524
2469,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/latest/meta-data/,200,OK,65,460,524
2474,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,194,460,524
2475,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/computeMetadata/v1/,200,OK,73,460,524
2480,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,62,429,178
2481,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/computeMetadata/v1/,200,OK,65,460,524
2486,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/opc/v1/instance/,200,OK,62,460,524
2487,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,62,460,524
2492,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/opc/v1/instance/,200,OK,64,460,524
2493,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,63,435,178
2498,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/latest/meta-data/,200,OK,62,460,524
2503,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/latest/meta-data/,200,OK,62,460,524
2504,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,140,440,29
2507,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/metadata/instance,200,OK,62,460,524
2513,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,63,460,524
2519,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:50 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,67,429,178
2524,Mon Feb 02 16:12:50 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,65,460,524
2530,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,65,435,178
2541,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,144,440,29
2546,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,57,460,524
2551,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,57,429,178
2555,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,55,460,524
2560,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,56,435,178
2571,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,127,440,29
2576,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,65,460,524
2582,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,66,429,178
2587,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/assets/,403,Forbidden,57,377,162
2589,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/,200,OK,198,460,524
2590,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/assets/index-e46c8535.js/,200,OK,64,460,524
2591,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/,200,OK,177,460,524
2597,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/assets/index-f776b6eb.css/,200,OK,175,460,524
2599,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/assets/login-beeda917.js/,200,OK,191,460,524
2600,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:51 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,194,460,524
2606,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,61,435,178
2607,Mon Feb 02 16:12:51 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/,200,OK,63,460,524
2617,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,144,440,29
2621,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/robots.txt/,200,OK,67,460,524
2624,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/,200,OK,263,1351,34565
2626,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api/,404,Not Found,153,440,29
2627,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api/user/,401,Unauthorized,153,452,29
2632,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/vite.svg/,200,OK,197,460,524
2633,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/sitemap.xml/,200,OK,213,460,524
2640,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,78,460,524
2646,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,75,429,178
2650,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,69,460,524
2654,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,69,435,178
2659,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,159,440,29
2660,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:52 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,64,460,524
2662,Mon Feb 02 16:12:52 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,66,429,178
2664,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,57,460,524
2667,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,57,435,178
2670,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,129,440,29
2672,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,63,460,524
2675,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,62,429,178
2677,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/backend,200,OK,63,460,524
2678,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main,301,Moved Permanently,70,435,178
2680,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz/backend/main/api,404,Not Found,141,440,29
2686,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:53 GMT+06:00 2026,GET,https://amarsolution.xyz,200,OK,181,460,524
2687,Mon Feb 02 16:12:53 GMT+06:00 2026,Mon Feb 02 16:12:54 GMT+06:00 2026,GET,https://amarsolution.xyz/assets,301,Moved Permanently,58,429,178
